"","resp_id","date","version","age","agegroup","gender","educ","v5","v6","v7","v8_code_1","v8_code_2","v9","v10","v11","v12","v13","v14","v15","v16","v17","v18","v19","v20","v21","v22","v23","v24","v25","v26","v27","v28","v29","v30","v45","v46","v47","v48","v49A","v49B","v49C","v49D","v49E","v49F","v49G","v49H","v49I","v49S","v49J","v49R","v50","v51","v52A","v52B","v52C","v52D","v52E","v52F","v52G","v52H","v52I","v52J","v52K","v52R","v52S","v52T","v52U","v53","v54","v55","v56","v57","v58","v59","v60","v61","v62","v63","v64","v65","v66","v67","v68","v69","v70","v71","v72","v73","v75","v76","v77","v78","v79","v93","v94","v95","v104","v105","v105A","v106","v107","v108","v111","v112","v113","v114","v115","v116","v117","v118","v129","v130","v131","v132","v133","v134","v135","v137","v138_code","v139","v140","v141","v142","v143_code","v144","v148","v149","midgam","interview_wave2","date_after","v1_after","v2_after","v3_after","v4_after","v5_after","v6A_after","v6B_after","v6C_after","v6D_after","v6E_after","v6F_after","v6G_after","v6H_after","v6I_after","v6J_after","v7_after","V8A_after_code1","V8A_after_code2","V8A_after_code3","V8B_after_code1","V8B_after_code2","V8B_after_code3","v9_after","v10_after","v11_after","v17_after","v18_after","c_resp_id_before","c_date_before","girsa_c","c301","c302","c303","c304","c305","c306","c307","c308","c309","c104","c8_Code1","c8_Code2","c19","c20","c21","c25","c28","c29","c49_a","c49_b","c49_c","c49_d","c49_f","c49_h","c49_j","c52_a","c52_b","c52_d","c52_e","c52_g","c52_i","c52_k","c106","c107","c111","c310","c148","c149","d_resp_id_after","d_date_after","D1","D2","D4","D7","D9","D17","D18","educ_w","religiosity_w","educ_arab_w","weights_panel_1","weights_panel_2","weights_panel_3","weights_panel_4"
"16",197587,"24/02/2019",1,27,2,2,5,1,3,3,4,NA,4,3,4,4,2,2,3,4,2,1,4,2,4,2,3,3,1,NA,NA,NA,NA,NA,3,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,3,4,4,1,NA,NA,NA,NA,1,3,3,1,8,6,5,4,3,6,2,1,1,2,NA,3,2,"53",4,5,4,3,1,4,1,1,1,1,"14/04/2019",1,1,1,5,1,3,4,4,3,4,4,4,4,4,4,2,98,NA,NA,98,NA,NA,2,1,3,1,1,203076,"01/09/2019",1,3,2,3,5,2,4,3,1,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,NA,"",NA,NA,NA,NA,NA,NA,NA,3,3,NA,0.773563171534316,0.774422385503248,0.770718894606317,NA
"17",197588,"24/02/2019",1,86,8,2,2,1,2,3,32,NA,2,3,1,2,1,3,4,1,3,2,1,4,3,2,4,1,2,NA,NA,NA,NA,NA,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,8,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,3,5,5,97,1,NA,NA,NA,2,3,98,1,10,7,6,4,4,5,1,2,2,2,1946,2,1,"Y2",3,4,2,3,1,5,1,1,1,1,"11/04/2019",2,94,1,1,1,4,4,2,8,8,8,8,8,2,8,8,98,NA,NA,98,NA,NA,2,8,4,1,1,203077,"01/09/2019",1,3,98,98,98,98,1,1,5,1,1,NA,NA,NA,NA,NA,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,98,1,1,1,204377,"19/09/2019",2,94,1,8,2,1,1,1,4,NA,1.36234634287658,1.41584627244305,1.45805783556093,1.49341784853174
"18",197589,"24/02/2019",1,74,7,1,3,1,1,1,5,NA,1,3,1,4,2,3,1,2,4,3,4,98,4,1,1,2,1,NA,NA,NA,NA,NA,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,5,5,5,1,NA,NA,NA,NA,1,1,3,1,1,10,10,4,4,1,2,1,2,2,NA,3,2,"83",5,3,2,3,1,3,1,1,1,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,3,NA,1.58478352565356,NA,NA,NA
"19",197590,"24/02/2019",1,58,5,2,8,1,3,3,66,NA,3,3,4,2,1,3,3,4,1,2,1,3,4,2,3,3,1,NA,NA,NA,NA,NA,1,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,5,5,1,2,NA,NA,NA,NA,2,5,1,5,10,6,1,4,3,1,2,1,1,1,NA,1,1,"98",4,6,3,2,1,5,1,1,1,1,"11/04/2019",1,2,6,5,2,4,5,3,4,4,2,4,5,3,3,5,41,51,NA,1,11,NA,2,3,3,1,1,203807,"11/09/2019",1,2,2,5,4,1,4,5,2,4,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,204835,"23/09/2019",1,2,4,6,2,1,1,4,4,NA,0.808874660503314,0.792485631491986,0.734300059302239,0.723389920167168
"20",197591,"24/02/2019",1,85,8,1,4,1,2,3,26,15,3,3,3,4,2,3,4,1,3,2,3,2,3,1,3,2,1,NA,NA,NA,NA,NA,3,4,98,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,4,5,3,99,1,NA,NA,NA,98,2,3,2,10,9,2,4,3,2,1,1,3,3,NA,1,1,"Y2",1,4,2,3,1,5,1,1,1,1,"11/04/2019",1,15,5,4,1,4,2,4,2,4,2,4,4,3,4,5,98,NA,NA,98,NA,NA,2,3,4,1,1,203120,"02/09/2019",1,3,2,2,3,1,3,5,3,1,9,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1,204300,"19/09/2019",1,99,4,6,4,1,1,2,4,NA,0.90115712740743,0.899936424246566,0.93533861150672,0.935057863620165
"21",197594,"24/02/2019",1,54,5,2,7,1,1,3,32,30,3,4,4,4,2,1,1,2,4,3,4,3,1,2,4,4,2,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,3,1,3,97,1,NA,NA,NA,1,3,3,1,7,6,8,4,4,3,4,3,2,2,2002,2,1,"41",1,2,5,4,1,2,1,1,1,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,4,2,NA,1.06653502734965,NA,NA,NA
"22",197595,"24/02/2019",1,84,8,2,8,1,2,4,3,NA,98,3,98,2,1,3,3,4,98,98,1,3,4,2,98,4,98,NA,NA,NA,NA,NA,2,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,5,4,5,98,1,NA,NA,NA,9,7,1,1,10,7,1,2,2,1,1,3,3,3,1935,1,1,"Y2",3,2,2,2,1,5,1,1,1,1,"16/04/2019",1,6,6,5,1,4,3,2,3,4,4,2,4,2,3,8,54,43,NA,5,11,NA,4,2,2,1,1,203104,"01/09/2019",1,2,2,98,4,2,98,5,1,3,6,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,6,1,1,1,204732,"23/09/2019",1,6,5,9,2,1,1,4,4,NA,0.808874660503314,0.792485631491986,0.734300059302239,0.723389920167168
"23",197596,"24/02/2019",1,36,3,1,4,1,2,2,28,NA,3,3,3,3,1,3,4,1,2,3,2,3,1,1,1,3,1,NA,NA,NA,NA,NA,2,4,98,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,5,1,5,99,2,94,NA,NA,99,4,3,5,10,5,5,4,4,1,4,1,2,1,NA,2,1,"14",3,5,8,3,1,2,1,1,1,1,"05/05/2019",1,8,5,4,1,5,5,4,4,3,3,5,5,3,5,4,64,49,NA,1,9,NA,1,3,4,1,1,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,2,2,NA,1.18821331469053,1.22844802900359,NA,NA
"24",197597,"24/02/2019",1,58,5,1,7,1,1,4,33,NA,5,3,2,2,1,2,4,3,1,2,1,3,4,2,2,4,1,NA,NA,NA,NA,NA,1,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,5,5,5,3,1,NA,NA,NA,4,5,1,5,10,6,6,4,3,1,2,3,3,3,1970,1,1,"13",4,6,22,3,1,5,1,1,1,1,"11/04/2019",1,2,6,5,1,5,2,3,2,5,4,4,4,4,1,5,93,NA,NA,93,NA,NA,2,3,4,1,1,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,4,4,NA,0.808874660503314,0.792485631491986,NA,NA
"25",197598,"24/02/2019",1,73,7,1,2,1,1,2,32,NA,2,3,2,4,98,2,1,2,4,3,4,98,1,98,3,2,1,NA,NA,NA,NA,NA,2,2,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,4,5,3,99,98,NA,NA,NA,99,99,1,1,10,9,8,4,4,1,3,2,2,2,1949,14,1,"Y2",99,99,3,99,1,2,1,1,1,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,2,NA,1.79631055960569,NA,NA,NA
"26",197599,"24/02/2019",1,80,8,2,8,1,4,4,1,14,4,2,4,2,1,3,4,3,98,98,1,4,2,2,3,3,1,NA,NA,NA,NA,NA,2,3,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,3,3,4,99,1,NA,NA,NA,99,5,3,2,10,2,3,3,3,5,2,3,3,3,1960,1,1,"Y2",4,4,1,2,1,4,1,1,1,1,"11/04/2019",1,3,2,5,3,4,4,1,3,4,3,3,5,2,3,5,99,NA,NA,99,NA,NA,4,1,2,1,1,203822,"11/09/2019",1,2,2,98,2,1,4,4,3,5,6,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,98,1,1,1,204722,"23/09/2019",1,6,5,6,4,1,1,4,3,NA,0.94094372035937,0.960799135152137,0.909747266700563,0.892384444784794
"27",197600,"24/02/2019",1,26,2,2,3,1,99,2,71,NA,4,4,3,2,99,2,1,4,3,2,4,3,1,1,2,3,3,NA,NA,NA,NA,NA,3,3,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,4,1,1,7,1,NA,NA,NA,7,1,1,1,98,98,2,3,4,1,4,1,1,1,NA,1,2,"25",1,3,4,3,1,1,1,1,1,1,"16/04/2019",1,7,6,5,1,4,1,4,1,3,1,2,4,8,8,5,99,NA,NA,99,NA,NA,1,8,8,1,1,203136,"02/09/2019",1,4,4,1,3,2,1,4,2,1,7,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,204299,"19/09/2019",1,7,5,6,1,1,1,1,1,NA,1.76665760630585,1.71408007394999,2.03063308897948,2.0527536088633
"28",197601,"24/02/2019",1,36,3,2,8,1,3,3,32,NA,3,3,2,2,1,3,1,3,4,2,2,4,2,2,2,2,1,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,5,4,3,3,1,NA,NA,NA,2,6,1,1,10,8,7,4,3,1,1,1,1,1,NA,1,1,"24",5,5,4,2,1,5,1,1,1,1,"14/04/2019",1,3,4,5,1,4,2,2,4,2,2,2,4,2,4,3,66,NA,NA,10,NA,NA,2,3,4,1,1,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,4,4,NA,0.808874660503314,0.792485631491986,NA,NA
"29",197603,"24/02/2019",1,58,5,1,3,1,1,1,65,NA,2,2,3,4,2,2,1,4,2,3,4,1,3,1,1,3,1,NA,NA,NA,NA,NA,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,5,5,5,1,NA,NA,NA,NA,1,2,1,5,8,10,4,3,4,1,1,1,1,1,NA,1,1,"33",5,5,3,2,1,5,1,1,1,1,"16/04/2019",1,1,6,5,1,3,3,5,5,5,2,5,5,3,5,3,64,NA,NA,24,NA,NA,1,2,2,1,1,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,4,NA,1.36234634287658,1.41584627244305,NA,NA
"30",197605,"24/02/2019",1,47,4,2,8,1,2,4,45,NA,3,3,4,4,1,3,3,4,1,2,2,3,3,2,4,2,1,NA,NA,NA,NA,NA,1,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,5,5,2,2,NA,NA,NA,NA,4,7,1,5,10,7,6,4,4,1,2,1,3,1,NA,1,2,"21",4,6,5,2,1,5,1,1,1,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,4,4,NA,0.808874660503314,NA,NA,NA
"31",197624,"25/02/2019",2,26,2,1,1,1,2,4,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,98,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,98,0,0,0,0,0,0,0,0,0,NA,0,NA,5,0,5,5,0,0,0,0,0,5,0,0,0,NA,NA,NA,NA,98,1,NA,NA,NA,1,5,4,1,1,98,4,4,4,4,4,3,2,4,4,2,96,NA,NA,NA,NA,1,1,1,94,98,NA,2,5,1,4,3,1,NA,NA,NA,NA,NA,1,3,1,1,2,NA,2,2,"51",3,2,3,4,1,2,1,1,1,1,"15/04/2019",2,94,5,4,1,2,2,4,4,2,2,4,4,4,4,3,48,41,61,3,22,24,9,1,4,1,1,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,2,NA,1.79631055960569,1.93268492739462,NA,NA
"32",197625,"25/02/2019",2,84,8,1,8,1,2,3,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,8,7,1,1,5,4,1,1,NA,1,NA,2,6,5,8,8,7,2,98,5,5,2,1,98,NA,NA,NA,NA,2,2,1,1,1,1,4,1,2,3,4,1,3,3,3,4,4,1,1,1,1,2,3,3,3,4,3,4,4,2,NA,NA,4,3,99,5,1,5,NA,NA,NA,NA,NA,1,1,3,3,3,1983,1,1,"Y2",2,2,2,3,1,5,1,1,1,1,"11/04/2019",1,99,1,3,1,2,3,3,3,2,3,5,4,3,4,5,53,NA,NA,7,NA,NA,2,1,4,1,1,203948,"15/09/2019",2,2,1,2,4,2,3,3,1,4,1,12,NA,4,1,3,NA,NA,NA,7,7,5,5,5,5,4,8,8,6,5,6,5,4,5,3,4,2,1,1,NA,"",NA,NA,NA,NA,NA,NA,NA,4,4,NA,0.808874660503314,0.792485631491986,0.734300059302239,NA
"33",197629,"25/02/2019",2,65,6,2,7,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,8,2,0,0,10,0,4,1,0,NA,0,NA,10,0,8,2,0,0,0,9,0,8,1,0,0,NA,NA,NA,NA,5,4,2,4,4,4,4,4,3,2,4,4,4,4,4,4,4,2,2,1,2,21,4,1,4,4,5,2,1,5,2,11,1,1,5,2,1,5,NA,NA,NA,NA,NA,1,3,3,4,3,1965,1,2,"26",3,5,2,3,1,2,1,1,1,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,4,2,NA,1.06653502734965,NA,NA,NA
"34",197631,"25/02/2019",2,43,4,2,8,1,3,3,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,1,3,4,3,1,1,5,4,2,1,NA,1,NA,4,7,0,5,3,2,1,0,6,4,1,0,98,NA,NA,NA,NA,2,2,1,1,2,98,3,4,4,4,4,2,2,2,2,2,2,3,1,1,3,96,NA,NA,NA,NA,2,2,2,6,98,NA,4,3,98,5,1,5,NA,NA,NA,NA,NA,3,1,1,3,3,NA,1,1,"22",3,4,3,3,1,5,1,1,1,1,"11/04/2019",1,99,2,4,1,5,2,1,1,1,1,8,5,5,1,5,41,NA,NA,7,1,NA,42,8,3,1,1,203097,"01/09/2019",2,5,2,4,5,5,2,3,1,5,97,1,32,2,4,3,NA,NA,NA,0,4,4,2,5,1,2,0,7,4,4,6,3,3,1,98,4,1,1,1,204455,"22/09/2019",1,6,4,6,2,1,1,4,4,NA,0.808874660503314,0.792485631491986,0.734300059302239,0.723389920167168
"35",197633,"25/02/2019",2,26,2,1,4,1,2,3,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,2,4,0,0,1,0,2,2,0,NA,0,NA,4,0,2,4,3,1,0,0,0,2,3,0,0,NA,NA,NA,NA,4,3,2,2,2,5,5,5,3,3,2,4,1,1,4,4,4,4,1,1,3,98,NA,NA,NA,NA,1,3,3,97,1,NA,5,5,99,3,3,5,NA,NA,NA,NA,NA,6,1,4,4,4,2000,99,1,"25",3,3,3,3,5,5,1,1,1,1,"17/04/2019",1,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,NA,NA,99,NA,NA,9,9,9,1,1,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,2,4,NA,0.90115712740743,0.899936424246566,NA,NA
"36",197637,"25/02/2019",1,40,4,1,7,1,3,2,33,NA,5,2,3,2,1,3,3,4,2,1,2,4,2,2,98,4,1,NA,NA,NA,NA,NA,3,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,3,3,3,15,1,NA,NA,NA,94,98,1,5,10,8,6,3,1,1,2,1,1,2,NA,40,1,"98",4,6,5,3,1,5,1,1,1,1,"29/04/2019",1,15,5,1,1,4,4,4,2,2,2,4,2,4,4,9,93,NA,NA,93,NA,NA,2,3,4,1,1,203090,"01/09/2019",1,3,1,4,2,4,4,3,1,4,97,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,1,204498,"22/09/2019",1,1,2,6,3,1,1,4,4,NA,0.808874660503314,0.792485631491986,0.734300059302239,0.723389920167168
"37",197640,"25/02/2019",2,77,7,2,5,1,2,4,31,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,98,4,7,8,3,0,10,6,3,0,NA,5,NA,95,8,5,7,7,5,5,1,8,7,4,1,3,NA,NA,NA,NA,2,2,2,3,3,4,4,4,98,98,4,3,4,4,3,3,3,2,4,3,1,6,2,3,3,3,5,5,3,6,1,NA,98,5,9,5,3,5,NA,NA,NA,NA,NA,1,2,1,3,3,NA,1,1,"21",2,4,3,3,1,5,1,1,1,1,"11/04/2019",1,2,1,5,3,4,4,2,3,4,2,4,4,4,4,5,43,61,62,7,2,NA,2,2,4,1,1,203801,"11/09/2019",2,2,2,4,5,2,98,4,2,4,98,10,33,1,98,4,NA,NA,NA,3,8,8,0,8,5,6,4,8,8,2,7,6,6,14,3,5,1,1,1,204696,"22/09/2019",1,6,5,2,26,1,1,3,4,NA,0.664987325186367,0.638758498798912,0.622083682721358,0.621752486970674
"38",197642,"25/02/2019",2,51,5,1,5,1,3,3,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,9,3,3,98,98,98,98,98,98,NA,98,NA,95,95,10,98,98,98,98,98,98,98,98,98,98,NA,NA,NA,NA,5,4,3,98,3,4,98,98,98,98,2,98,98,98,98,98,98,2,3,1,3,1,4,3,2,2,5,5,5,1,NA,NA,1,1,6,1,1,98,NA,NA,NA,NA,NA,3,1,4,4,4,1998,24,1,"51",4,3,5,3,5,5,1,1,1,1,"02/05/2019",2,94,1,1,9,4,4,5,4,3,8,8,4,2,3,3,98,NA,NA,98,NA,NA,8,3,3,1,1,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,3,4,NA,0.664987325186367,0.638758498798912,NA,NA
